date,AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WMT
9/8/2020,110.2527695,213.0086823,157.4920044,98.35596466,161.0800018,136.7467194,240.2036438,35.34933853,66.51435852,133.149765,183.3810883,244.2821503,151.6168976,96.01738739,43.89659882,131.8125763,89.3350296,43.75287628,194.9930267,115.2325745,69.89186096,195.7743988,107.7656021,123.1638412,103.5476074,289.0559082,194.4406281,47.73044586,43.46841431
9/9/2020,114.6503754,216.88591,163.4304962,98.46031952,160.7799988,140.5861664,249.3231506,35.46422195,67.4071579,132.3163452,183.1456299,251.3403625,152.9829102,96.84913635,44.53381729,133.9965973,90.18440247,44.08666611,196.9377136,117.0192947,71.19190979,204.1111908,109.8497925,125.1661148,104.2263489,293.543457,198.2687836,47.79412079,43.92051315
9/10/2020,110.9075241,212.5317535,158.7554932,97.50209045,157.6900024,137.9804688,246.7047882,34.96932602,65.82370758,132.1774292,181.1440582,247.4030304,151.6168976,95.50247955,43.9414711,131.4992981,89.25457001,43.91976547,198.334549,115.2184677,70.09317017,198.3923035,109.7446213,123.8523865,102.5478058,286.5628052,195.820282,47.38814545,42.95350647
9/11/2020,109.4514236,214.8015594,155.8110046,98.06182861,160.2299957,141.635788,242.0255737,35.24329376,65.43624878,130.7189331,181.9682159,250.6962433,153.6289673,96.21544647,44.22866821,132.2780304,90.36322021,44.85087204,199.0283966,117.3512421,70.85641479,197.0978241,112.8135452,125.1570587,104.0153961,284.7962952,194.9847107,47.59511948,42.91897583
9/14/2020,112.7349701,217.9280701,155.1484985,101.7714081,165.3500061,141.3411255,245.5499115,35.67631149,65.09934998,130.2228546,182.3486176,254.6155396,155.4933929,96.7144928,44.34534454,132.788269,91.61489105,44.90400314,201.3656158,118.9684219,71.10142517,198.430954,114.0372696,125.6010208,104.9876709,291.493927,199.1626587,48.01701736,43.11362839
9/15/2020,112.9108658,219.3411713,157.8065033,101.2116623,163.4900055,136.8204041,250.5676422,35.87957382,64.30760193,130.2129364,179.3236389,259.0881348,155.3364716,96.99172211,44.87486649,133.2715607,88.76283264,45.20507431,203.0180969,117.6336899,71.14366913,201.6864624,114.02771,125.6010208,102.8688354,290.2281494,199.5610352,48.23991013,43.12618256
9/16/2020,109.5784531,218.8200989,153.9049988,100.5475464,167.4600067,139.1313934,249.4924164,35.7205162,66.16902161,131.0562744,181.7508392,255.5045776,156.9055481,98.40177155,45.2069397,132.8329773,89.13834381,44.97484207,205.2457428,119.7099533,72.29264069,198.0831757,113.3775864,124.7584,103.8044205,289.5574036,199.3084259,48.05681992,42.78081894
9/17/2020,107.8292007,219.1027374,150.4364929,99.29521179,167.5299988,141.6726227,243.449234,35.67631149,66.36274719,129.2009125,176.452652,253.9895172,157.2193451,98.9562912,45.16206741,131.7320404,88.11909485,44.76232147,203.2098236,121.7367783,72.35176849,196.0158997,111.2456055,124.5953522,103.281601,288.1025696,199.4444427,48.23194504,42.91583252
9/18/2020,104.4088364,218.7847748,147.7454987,98.13774872,161.1399994,140.3099365,241.7069855,35.18142319,65.87422943,127.6233521,176.4798279,249.6619568,155.705658,97.24523163,44.77614212,133.5311432,87.93135071,44.67376709,201.1008453,119.7382202,72.49538422,193.581543,109.6203308,124.4594269,102.3735352,290.9743958,196.8599701,48.04089737,42.47628021
9/21/2020,107.5751038,214.7839203,148.0234985,93.13786316,156.3500061,133.8095856,243.9669495,34.50095749,64.2654953,124.4285583,175.7009125,247.085495,148.9402466,95.25691986,44.6235733,129.8791809,85.21339417,43.46947479,197.5767822,113.9543457,70.23123932,195.6584473,108.3870316,123.8614731,100.3922729,282.6330872,191.8463745,47.45183563,43.03513718
9/22/2020,109.2657547,218.5904694,156.4494934,93.43199158,156.8000031,135.485321,246.6848755,34.74840164,63.61693192,126.2144699,173.5454254,247.9564209,150.149353,95.46287537,44.82998657,129.0825043,84.28356934,43.97422028,197.5767822,114.646431,70.07073212,200.3726807,111.7332001,124.9939804,100.2088394,277.975769,194.8680878,47.61899948,43.42445755
9/23/2020,104.6824722,214.2539978,149.9929962,90.66165161,151.1799927,132.9348907,234.946991,33.82931137,60.60159302,122.3152237,168.5642242,241.8235168,146.5590057,94.13207245,43.81581116,129.2883911,82.91564178,42.69023895,196.2621002,112.6478348,69.80882263,193.7747192,121.5231247,123.4990387,98.59449005,275.973175,189.8253784,46.89459991,42.696064
9/24/2020,105.757431,212.2490997,150.989502,90.55729675,146.0500031,133.6346588,236.5000916,33.4493103,60.47525787,121.5314102,176.7062378,241.0523529,146.5312958,93.54585266,44.12097549,129.4942627,82.84413147,43.12413788,197.3119965,113.2905045,70.24812317,196.2864075,119.2668457,124.0517349,98.89718628,276.4643555,189.9711456,47.11749649,42.91897583
9/25/2020,109.7250671,215.3403015,154.7565002,91.32579041,156.0299988,134.3435974,241.66716,33.97954941,60.50051498,123.0295944,176.5613556,243.6379547,149.0510559,94.22711945,44.8210144,130.3804169,83.56832123,43.1418457,199.1927338,113.1845779,70.06225586,200.7591248,118.7697067,124.6859589,99.16318512,285.7598572,191.6520844,47.2767067,43.09793091
9/28/2020,112.3440628,218.1753845,158.7024994,93.75455475,166.0800018,135.9733124,245.5797729,34.58049011,62.26929474,125.0040131,180.2927246,247.067337,151.9583893,96.42931366,46.15829086,131.6783142,85.97336578,43.63772583,201.0917358,114.1661911,69.91864777,202.3240204,118.855751,125.0392914,101.0985718,286.4494934,194.6349182,47.25282288,43.0916481
